"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.60154438870941e-09,1.39699479027184,0.521,0.291,3.37781727022701e-05,"4","TMEM127"
1.65166115316468e-09,1.34491174024583,0.538,0.3,3.48351853813964e-05,"4","MID1IP1"
1.73001894982777e-09,1.64191290110284,0.299,0.107,3.64878296708174e-05,"4","CPNE2"
1.7476041095557e-09,1.15584265766497,0.538,0.295,3.68587182746394e-05,"4","NBPF19"
1.75601364930227e-09,0.659418872116583,0.923,0.712,3.70360838774342e-05,"4","MAP3K1"
1.87290925516069e-09,1.1482440177046,0.598,0.343,3.95015291005941e-05,"4","ABHD2"
1.89012198542237e-09,0.557435775016375,0.949,0.887,3.98645627945433e-05,"4","SH3KBP1"
1.93788337308531e-09,0.796729996557026,0.513,0.241,4.08718982217423e-05,"4","MARCKS"
2.12759548694683e-09,1.99130216653788,0.316,0.126,4.48731164151955e-05,"4","GLMP"
2.18471394000108e-09,1.76639646118216,0.291,0.104,4.60778017085627e-05,"4","RUSC2"
2.27226215902271e-09,1.48578539335832,0.538,0.313,4.79242811959481e-05,"4","TPD52L2"
2.33293971222032e-09,0.657362136487466,0.957,0.807,4.92040314704387e-05,"4","KDM2A"
2.42295311436073e-09,1.14275653700925,0.513,0.276,5.11025041349822e-05,"4","LEPROT"
2.51267912325453e-09,0.799564990975999,0.667,0.383,5.29949153885612e-05,"4","LAT2"
2.59409979120986e-09,1.9375263583938,0.299,0.113,5.47121586964072e-05,"4","ARL11"
2.78199263297816e-09,1.97391723381154,0.274,0.096,5.86750066221423e-05,"4","ENSG00000289977"
2.81624695859349e-09,0.975717737577442,0.487,0.227,5.93974646036953e-05,"4","CX3CR1"
2.82478010110344e-09,0.669396296040287,0.658,0.392,5.95774371123726e-05,"4","VCL"
2.88961976814732e-09,0.983582292003738,0.496,0.253,6.09449705299951e-05,"4","CARD19"
2.91026994369472e-09,0.656001044554677,0.872,0.651,6.13805033824653e-05,"4","IQSEC1"
2.92728506033313e-09,0.476045246641922,0.966,0.943,6.17393692074861e-05,"4","YWHAZ"
3.03472996774372e-09,1.07518550729352,0.598,0.333,6.40054897496828e-05,"4","UNC93B1"
3.19603974301018e-09,0.652676569649454,0.889,0.669,6.74076742198277e-05,"4","PTPRJ"
3.21572826605074e-09,1.1834754045726,0.47,0.24,6.78229248592761e-05,"4","FAM13A"
3.36846179353114e-09,0.732712773224558,0.897,0.765,7.10442276873654e-05,"4","TLE4"
3.48150722245046e-09,0.441669318250106,0.829,0.589,7.34284688287026e-05,"4","DYNLL1"
3.51368248925391e-09,0.590780162325145,0.692,0.366,7.41070773808543e-05,"4","YBX3"
3.51494895339197e-09,0.904756724563504,0.59,0.33,7.413378837599e-05,"4","NORAD"
3.53180370802348e-09,1.66323051742052,0.342,0.141,7.44892720059231e-05,"4","PLA2G4A"
3.71216701040113e-09,0.989755609441408,0.65,0.394,7.82933144163702e-05,"4","TSC22D2"
3.71266639033123e-09,0.703232308364085,0.872,0.625,7.8303846838476e-05,"4","RNF13"
3.76880558655557e-09,0.925297181906514,0.761,0.567,7.94878786260435e-05,"4","LAMTOR5"
4.03360998532796e-09,0.699558402205191,0.872,0.71,8.50728682005519e-05,"4","UBE2R2"
4.04174082166672e-09,0.813768965223167,0.829,0.635,8.52443556697727e-05,"4","PSEN1"
4.41597975668136e-09,0.69857869097895,0.88,0.781,9.31374290481665e-05,"4","RASSF3"
4.49946872502099e-09,1.27218952162194,0.479,0.242,9.48982948794178e-05,"4","VAMP3"
4.54982362552015e-09,0.948445551482096,0.855,0.703,9.59603300858454e-05,"4","ZFP36L1"
4.79980745556422e-09,0.883704235296754,0.744,0.576,0.000101232739045305,"4","RAF1"
5.28092774183054e-09,1.17597618863445,0.607,0.366,0.000111380047002948,"4","RELL1"
5.31972897128736e-09,1.84531092132164,0.291,0.111,0.000112198403733422,"4","NIBAN2"
5.40661097745652e-09,0.859082351041879,0.752,0.544,0.000114030832125535,"4","LAMP1"
5.44837273102054e-09,1.17971548787578,0.436,0.211,0.000114911629269954,"4","GABARAPL1"
5.64716184447889e-09,1.05346140554339,0.641,0.42,0.000119104290461904,"4","IRF2BP2"
5.7379300491424e-09,1.38070454797149,0.385,0.175,0.000121018682666462,"4","FOSL1"
5.77555876247086e-09,1.88883387221538,0.282,0.101,0.000121812309859273,"4","NR6A1"
6.06965758963984e-09,0.361494657896353,0.991,0.998,0.000128015148223094,"4","MT-ND3"
6.47520320921882e-09,1.0534105429113,0.513,0.26,0.000136568510885634,"4","BLVRA"
6.68169018411611e-09,0.693064565620677,0.846,0.68,0.000140923527673193,"4","RAB10"
7.20345061929671e-09,1.31144661924923,0.513,0.274,0.000151927977011587,"4","GBE1"
7.42600870916762e-09,1.18051214539256,0.479,0.247,0.000156621949685054,"4","NINJ1"
7.56797154773539e-09,0.988041146899414,0.641,0.393,0.000159616087913287,"4","TCIRG1"
7.64699181738018e-09,0.607743817738936,0.786,0.584,0.000161282704420365,"4","MTPN"
8.01807391391373e-09,1.61713559176407,0.359,0.16,0.000169109196918355,"4","NLN"
8.64735916048148e-09,1.02713920566099,0.726,0.516,0.000182381452053715,"4","ENY2"
8.78673554984103e-09,1.92120147844762,0.291,0.111,0.000185321039481697,"4","FAM210B"
8.87094916546312e-09,1.4271632910318,0.376,0.163,0.000187097188848783,"4","SLC16A6"
9.35617598229557e-09,1.98982699125297,0.265,0.097,0.000197331107642596,"4","CLCN5"
1.01352173909511e-08,0.792648040858862,0.607,0.356,0.00021376186999255,"4","SERPINB6"
1.13117968302891e-08,1.78032923500402,0.299,0.121,0.000238577106947627,"4","PLAGL2"
1.1315280880637e-08,0.895316370225374,0.684,0.489,0.000238650589053515,"4","PCMT1"
1.14940687242e-08,1.03331947666088,0.624,0.375,0.000242421403462102,"4","BLTP3B"
1.15143319902131e-08,0.933522732510347,0.444,0.208,0.000242848776005584,"4","GAB1"
1.18118134246803e-08,1.0726579474651,0.607,0.352,0.000249122956939931,"4","ENSG00000285646"
1.1980721815348e-08,0.642930951375545,0.897,0.759,0.000252685403807505,"4","HCLS1"
1.20602136296875e-08,0.889136741879273,0.829,0.632,0.000254361965663739,"4","PKN2"
1.21397752532463e-08,0.816815686036658,0.769,0.537,0.000256039999866219,"4","BTAF1"
1.21522391673316e-08,0.67624727894222,0.829,0.62,0.000256302876278191,"4","FNIP1"
1.23245058746223e-08,1.2803399072256,0.547,0.324,0.00025993615340166,"4","ENSG00000287979"
1.32376938275768e-08,1.08318408413885,0.607,0.355,0.000279196200517422,"4","TNFRSF10B"
1.32456944539066e-08,1.20685286549117,0.47,0.231,0.000279364941727344,"4","ALPK1"
1.42569828933283e-08,0.816872336683224,0.829,0.69,0.000300694026203186,"4","TMBIM4"
1.45583617917667e-08,1.32508683056097,0.325,0.132,0.000307050408550152,"4","GPBAR1"
1.62250882599941e-08,0.31884470641876,1,0.946,0.000342203336491536,"4","PRKCB"
1.63917687709028e-08,0.808360307988615,0.744,0.519,0.000345718795147111,"4","ADPGK"
1.70650789453654e-08,0.983492495827527,0.744,0.528,0.000359919580036702,"4","HIPK1"
1.72325293222943e-08,1.10516093228954,0.419,0.192,0.000363451275936509,"4","SLC39A13-AS1"
1.73011822710418e-08,1.60331816631943,0.342,0.151,0.000364899235278542,"4","FURIN"
1.74089883539682e-08,0.845974621790271,0.829,0.645,0.000367172973373544,"4","MBD2"
1.75262978714776e-08,1.44846633566154,0.385,0.176,0.000369647148407333,"4","LMNB1"
1.80959245928266e-08,1.50685681365872,0.41,0.2,0.000381661145587306,"4","CPEB2"
1.87570090467264e-08,0.359832982608046,0.983,0.972,0.000395604077804507,"4","UBC"
1.94653894003592e-08,0.662789241277616,0.812,0.613,0.000410544527842975,"4","VASP"
1.95224003919263e-08,0.681771508326768,0.846,0.721,0.000411746946666118,"4","HELZ"
2.20408946210255e-08,1.37812752273677,0.436,0.213,0.000464864508452048,"4","NOTCH2NLA"
2.32237699733602e-08,1.18712016171122,0.444,0.229,0.00048981253250814,"4","GAPT"
2.34467522876301e-08,0.60109479807387,0.932,0.845,0.000494515452498407,"4","RAB7A"
2.45369464237076e-08,1.27591575240423,0.325,0.131,0.000517508737022416,"4","NINJ2"
2.55052162455153e-08,0.976294669859143,0.744,0.494,0.000537930515834163,"4","ECHDC1"
2.58012486012576e-08,1.0108980962778,0.547,0.297,0.000544174134249123,"4","LACTB"
2.70547446949735e-08,1.17767339693189,0.615,0.391,0.000570611620361685,"4","NXF1"
2.82935304162933e-08,0.921444614795521,0.684,0.474,0.000596738850010041,"4","PHF20L1"
2.8382680859165e-08,1.08136506671054,0.607,0.386,0.00059861912200065,"4","KLHL2"
3.34299343443359e-08,0.967601759118702,0.641,0.415,0.000705070745256389,"4","PARL"
3.4248256379447e-08,0.908686480320647,0.769,0.559,0.000722329975298918,"4","HDAC4"
3.50424315710373e-08,0.584949436328601,0.624,0.381,0.000739079924264747,"4","DAPP1"
3.53869591895472e-08,0.554253204640436,0.906,0.665,0.00074634635626674,"4","ATXN1"
3.54486855883928e-08,0.797244862273198,0.795,0.526,0.000747648227744792,"4","CAPNS1"
3.72205672994252e-08,1.3047347444351,0.316,0.129,0.000785018984912178,"4","SLC31A1"
3.78822123123367e-08,0.866797781364005,0.658,0.413,0.000798973739879494,"4","RHOQ"
3.8161491190546e-08,0.894861627258232,0.65,0.416,0.000804864010699805,"4","LIPA"
3.82742188760808e-08,0.652060846159355,0.53,0.269,0.00080724155031542,"4","PPM1L"
3.93964431105437e-08,1.20403202907006,0.598,0.405,0.000830910381644477,"4","YTHDF3"
4.0312207055661e-08,1.46921908099231,0.333,0.141,0.000850224759010946,"4","CRYBG3"
4.07332081322754e-08,1.70072148381925,0.291,0.118,0.00085910409271782,"4","TPCN2"
4.41023085151385e-08,1.15722750622707,0.573,0.363,0.000930161788892785,"4","GLTP"
4.77133432634957e-08,1.19506675888377,0.427,0.216,0.00100632212277039,"4","RIT1"
4.7797810117346e-08,1.11310641586349,0.479,0.249,0.00100810361318494,"4","TENT5A"
4.91300012540642e-08,1.18356897722654,0.453,0.231,0.00103620085644947,"4","SNX30"
5.11951504296577e-08,1.28521897621176,0.402,0.196,0.00107975691771191,"4","P2RX7"
5.13234120083327e-08,1.13702722699642,0.479,0.25,0.00108246208266775,"4","IMPDH1"
5.81416955590215e-08,0.723720723703076,0.803,0.573,0.00122626650103532,"4","NUDT3"
6.96020189318793e-08,1.14555164122578,0.513,0.303,0.00146797618129227,"4","NUS1"
7.00725676275518e-08,1.76111169490041,0.282,0.113,0.0014779005238327,"4","DOCK4"
7.2803566398172e-08,1.04571172980466,0.444,0.22,0.00153550001890385,"4","SCO2"
7.81183876984701e-08,0.915338621402232,0.564,0.333,0.00164759491494843,"4","FEZ2"
7.95679847910619e-08,1.44486252646295,0.359,0.166,0.00167816836722829,"4","NUDT16"
8.0496980233382e-08,0.898337644906706,0.607,0.373,0.00169776181010226,"4","PLEC"
8.372373798246e-08,1.05960825679333,0.624,0.38,0.00176581735778806,"4","SPOPL"
8.83611749102044e-08,0.856265960393203,0.735,0.523,0.00186362554003112,"4","FBXO34"
8.88544400581507e-08,0.703099927950216,0.778,0.583,0.00187402899526646,"4","RHOG"
8.90947562497008e-08,0.645221053921676,0.872,0.731,0.00187909750406244,"4","SEC62"
8.94086142723975e-08,1.56793221565233,0.393,0.198,0.00188571708361914,"4","RNF135"
9.13057895509487e-08,0.937609964458628,0.538,0.293,0.00192573040741906,"4","TBC1D9"
9.57225326153622e-08,0.675307863489568,0.897,0.762,0.0020188839353906,"4","TOP1"
9.591177421256e-08,1.28991966000468,0.436,0.235,0.0020228752299171,"4","RALB"
9.59257911935473e-08,1.62444224080677,0.325,0.147,0.00202317086206311,"4","SLC43A3"
9.65674487397445e-08,1.31435417630919,0.325,0.14,0.00203670406136995,"4","FBP1"
9.80791737613033e-08,1.14690726122241,0.624,0.404,0.00206858785379965,"4","EDEM3"
1.04311603420761e-07,0.447089232663441,0.795,0.51,0.00220003602774726,"4","VAV3"
1.06177171427732e-07,0.534176229303127,0.889,0.743,0.00223938272258229,"4","EIF4G2"
1.06530901876781e-07,0.686210402689992,0.752,0.527,0.00224684325148319,"4","UIMC1"
1.06581596128268e-07,0.282586680533993,0.983,0.979,0.00224791244394131,"4","PTPRC"
1.13465940380579e-07,1.39829633124415,0.308,0.13,0.00239311014856678,"4","IGF2BP2"
1.14077404391571e-07,0.587441801100141,0.957,0.837,0.00240600653602262,"4","YWHAB"
1.23737262242925e-07,1.3446919778972,0.385,0.188,0.00260974259796553,"4","UEVLD"
1.24792486647673e-07,0.587594673356743,0.897,0.855,0.00263199833588607,"4","PNRC1"
1.25485163438115e-07,1.17449566080197,0.368,0.167,0.00264660758207328,"4","CDADC1"
1.28981521092065e-07,1.29520548766351,0.368,0.177,0.00272034926135274,"4","FHIP1B"
1.30304948270066e-07,0.962512531686982,0.53,0.299,0.00274826166396396,"4","COLGALT1"
1.31164992208909e-07,0.895407649310811,0.641,0.444,0.00276640085067809,"4","PIK3CB"
1.31462143653195e-07,0.664359646415299,0.889,0.746,0.00277266807178954,"4","YPEL5"
1.31707145860316e-07,1.00764367327921,0.59,0.361,0.00277783541333992,"4","NFIC"
1.41328739124407e-07,0.881039924086501,0.701,0.512,0.00298076443687286,"4","CD46"
1.41359321015497e-07,0.853053383515206,0.632,0.417,0.00298140943953784,"4","RHOT1"
1.45317382323701e-07,0.685351504233359,0.838,0.713,0.00306488891058918,"4","CSNK1A1"
1.54786259970157e-07,0.6651833459074,0.744,0.543,0.00326459700903058,"4","ADA2"
1.54972284404766e-07,0.450871610766052,1,0.95,0.00326852045038092,"4","JUNB"
1.61540736950989e-07,0.734988309335492,0.795,0.571,0.00340705568303331,"4","MOB1A"
1.63164015105483e-07,1.13233606199894,0.444,0.23,0.00344129224258975,"4","TMEM205"
1.63638303495367e-07,0.550284474473367,0.897,0.844,0.00345129545902079,"4","TMBIM6"
1.70642798396048e-07,0.650268088525124,0.821,0.676,0.00359902726097106,"4","TPI1"
1.71046726116509e-07,0.782938768770848,0.718,0.521,0.00360754650052329,"4","SLC9A9"
1.77227721285558e-07,0.765883742850552,0.701,0.472,0.0037379098696337,"4","MIS18BP1"
1.81109743255825e-07,0.724253719044155,0.726,0.486,0.00381978559500861,"4","TTC7A"
1.88275782714435e-07,0.832156569329238,0.692,0.478,0.00397092453323016,"4","SPATA13"
1.90026059679282e-07,0.82614776991557,0.684,0.476,0.00400783962469574,"4","CLTC"
2.05213186724636e-07,1.36073231912504,0.419,0.22,0.00432815132120931,"4","GCNT2"
2.07561778593903e-07,1.65152597844646,0.368,0.186,0.00437768547232401,"4","CSRNP1"
2.16781680442424e-07,1.61131056335029,0.316,0.143,0.00457214242221117,"4","SAP30"
2.20750857220642e-07,0.741147465346758,0.821,0.639,0.00465585632964056,"4","SOS2"
2.22219272747403e-07,1.15565382706861,0.274,0.109,0.00468682668151547,"4","CCL3"
2.30356292384902e-07,0.686722324660765,0.761,0.581,0.00485844456268998,"4","ATP6V1F"
2.32776514493307e-07,1.1622553224996,0.556,0.344,0.00490948946717833,"4","TXNDC17"
2.33007621209547e-07,0.722540714498732,0.906,0.803,0.00491436373893056,"4","HNRNPU"
2.41947254543615e-07,0.398578533777397,0.88,0.803,0.00510290954557938,"4","ARF1"
2.50351009216758e-07,1.07069224600656,0.496,0.273,0.00528015313539063,"4","ELL2"
2.61259715101524e-07,0.824764248982617,0.778,0.576,0.00551022865120624,"4","NFE2L2"
2.63176716110827e-07,1.41254979788324,0.265,0.103,0.00555066011949345,"4","MITF"
2.6709208078178e-07,0.83403645911019,0.709,0.502,0.00563323907576851,"4","ADAM17"
2.69621680210387e-07,0.454678620724804,0.974,0.866,0.00568659085731727,"4","TAOK3"
2.73810358842868e-07,0.475001240996502,0.94,0.9,0.00577493427835492,"4","KMT2C"
2.76808397853738e-07,1.05961368028056,0.632,0.433,0.00583816591913318,"4","WDR74"
2.81556507026402e-07,0.901496964752055,0.769,0.605,0.00593830828969384,"4","ELF2"
2.90269439551251e-07,0.799199022930199,0.761,0.561,0.00612207274957544,"4","OSBPL9"
2.94660143668514e-07,1.46302849026587,0.274,0.113,0.00621467709011263,"4","NEU3"
3.04823311295731e-07,1.54021787684075,0.256,0.1,0.00642902845853825,"4","IL18"
3.12510503385547e-07,0.590176873690373,0.88,0.692,0.00659115902690458,"4","MRTFA"
3.58565619562665e-07,0.944786732597599,0.632,0.424,0.00756250748219616,"4","MFSD14B"
3.70789602955398e-07,1.67555738458923,0.299,0.136,0.0078203235159323,"4","TASL"
3.78329794708793e-07,0.49500960094,0.94,0.811,0.00797935370020315,"4","LSP1"
3.80006158496432e-07,0.71484333848604,0.607,0.352,0.00801470988884825,"4","ZNF710"
3.91966993731364e-07,0.952965029853644,0.47,0.253,0.0082669758647882,"4","LIMK2"
4.1506586391931e-07,0.749493272373251,0.59,0.343,0.00875415413592216,"4","SRGAP2"
4.22830104712174e-07,0.632141110880509,0.803,0.676,0.00891790973848447,"4","COX8A"
4.29473015291185e-07,1.21532599301666,0.504,0.301,0.00905801536550638,"4","NAPRT"
4.44076916126905e-07,0.945626620533242,0.598,0.405,0.00936602623803255,"4","TMX4"
4.55081328547493e-07,0.93665487184689,0.573,0.364,0.00959812030039518,"4","TM9SF4"
4.73257576079303e-07,0.985280719522557,0.393,0.189,0.00998147553708858,"4","MIR646HG"
4.74892837821332e-07,1.19731415824995,0.444,0.257,0.0100159648424897,"4","HEATR5A"
4.83148209231255e-07,0.978213292503224,0.479,0.279,0.0101900788808964,"4","TRIOBP"
5.00566263499699e-07,0.839508452503875,0.385,0.181,0.0105574430634721,"4","ADAP2"
5.1567144368613e-07,0.698387310148599,0.786,0.579,0.0108760264187842,"4","HERPUD1"
5.15966362771741e-07,1.45860087445673,0.291,0.129,0.0108822465572188,"4","DUSP3"
5.22102993712331e-07,1.94777314595645,0.256,0.103,0.0110116742403868,"4","TMEM176A"
5.25400566835412e-07,1.0310522920776,0.564,0.388,0.0110812233551257,"4","RPN1"
5.28522568729699e-07,0.547782581385254,0.966,0.914,0.0111470694970781,"4","UBE2D3"
5.46116440989116e-07,1.53761460256939,0.265,0.108,0.0115181418569015,"4","SLC19A1"
5.66027190976235e-07,1.04607196490887,0.513,0.304,0.0119380794848798,"4","OSBPL11"
6.09236859125803e-07,0.797505811516172,0.632,0.426,0.0128494145958223,"4","PPFIA1"
6.12815081456895e-07,0.541698138545917,0.872,0.678,0.0129248828830074,"4","ADAM10"
6.22812959452833e-07,1.02646908715044,0.538,0.332,0.0131357481278197,"4","CCDC88B"
6.49375930871069e-07,0.862891216736019,0.53,0.344,0.0136959877580017,"4","ADIPOR1"
6.61880828351859e-07,1.04068217350042,0.573,0.374,0.0139597285507691,"4","PLEKHB2"
6.6707747405333e-07,0.659932473881513,0.726,0.496,0.0140693310052588,"4","NAAA"
7.14198475490286e-07,1.09703272901759,0.581,0.39,0.0150631600465656,"4","EIF4E3"
7.23707358085104e-07,1.13321080005372,0.393,0.203,0.0152637118893729,"4","ACOX1"
7.27335837910036e-07,0.603395700240771,0.872,0.708,0.0153402401573606,"4","ARL15"
7.29060965804052e-07,0.723850508714876,0.718,0.573,0.0153766248297733,"4","C6orf62"
7.29361086856708e-07,0.497782687543054,0.94,0.773,0.0153829546828948,"4","NCOA1"
7.37423892688813e-07,0.607025529952595,0.855,0.639,0.0155530073206998,"4","EIF4G3"
7.4125612736245e-07,0.585591079902024,0.795,0.556,0.0156338329822014,"4","SCLT1"
7.8963237201101e-07,0.951249268806375,0.538,0.339,0.0166541363580842,"4","AHCYL1"
8.00162419434954e-07,1.66763792851538,0.299,0.14,0.0168762255883026,"4","SERPINB8"
8.10222325266131e-07,0.761547814561257,0.598,0.391,0.017088399062188,"4","DDX60L"
8.13780099523644e-07,0.745578592881536,0.838,0.717,0.0171634360790532,"4","VAPA"
8.54592929261275e-07,0.695101501543665,0.692,0.454,0.0180242194710495,"4","ADCY7"
8.79076499279698e-07,0.799862816480768,0.581,0.344,0.0185406024463081,"4","ARAP1"
9.64747750988146e-07,0.60834573873899,0.726,0.532,0.020347494816091,"4","HK1"
9.69986572750579e-07,1.16721543051323,0.359,0.181,0.0204579868058825,"4","MLKL"
9.97956833553235e-07,1.08246128312911,0.419,0.218,0.0210479075764713,"4","GAA"
1.00059645405335e-06,1.05780148471904,0.47,0.269,0.0211035798124392,"4","NCSTN"
1.16278515086145e-06,0.768906805417588,0.299,0.133,0.0245243016168188,"4","F11R"
1.17214406716388e-06,0.552001646471706,0.701,0.424,0.0247216905205533,"4","PIK3AP1"
1.18338260268985e-06,0.912061568029705,0.658,0.456,0.0249587224733317,"4","CDK19"
1.20320218207348e-06,1.00055422094453,0.564,0.376,0.0253767372221117,"4","ATP13A3"
1.22429840325761e-06,1.07012696577899,0.513,0.312,0.0258216776231062,"4","STK38L"
1.26873212662984e-06,1.27653924212447,0.427,0.24,0.0267588292827499,"4","MBOAT7"
1.33568477646083e-06,0.929405810095206,0.538,0.313,0.0281709276203355,"4","HSPBAP1"
1.37340907731358e-06,0.590098254067749,0.923,0.754,0.0289665708496208,"4","PPP3CA"
1.56579673937225e-06,0.473256780311062,0.821,0.687,0.0330242190301002,"4","CFLAR"
1.59571456917586e-06,1.64100383217553,0.256,0.109,0.0336552159784881,"4","ACP3"
1.68039899955252e-06,0.650360861572254,0.718,0.525,0.0354412952995623,"4","MAN2B1"
1.69645815702807e-06,1.29245393144047,0.35,0.179,0.035779998989879,"4","TOP3A"
1.78449913691813e-06,0.541989211823423,0.889,0.734,0.0376368712967403,"4","MYO9B"
1.82725424435083e-06,0.780301096854207,0.667,0.444,0.0385386192676033,"4","ATG3"
1.88789977405302e-06,0.802629418310735,0.624,0.412,0.0398176941345522,"4","IFNGR1"
1.90995549793571e-06,0.869779747973303,0.376,0.18,0.040282871406962,"4","ATP8B4"
1.91455350336118e-06,0.772682919328196,0.684,0.485,0.0403798479393906,"4","STMP1"
1.99782035300225e-06,0.551458349633223,0.803,0.599,0.0421360290651705,"4","POU2F2"
2.04435126092793e-06,0.669225603936705,0.744,0.563,0.0431174124442309,"4","CLIP1"
2.09464366388933e-06,1.24702836133576,0.462,0.275,0.0441781295150898,"4","SLC35A1"
2.14159638816617e-06,1.05078501594358,0.333,0.162,0.0451684094228127,"4","METTL22"
2.15024284442849e-06,0.453826056763254,0.949,0.764,0.0453507718318413,"4","IQGAP2"
2.247639495866e-06,0.625016606854852,0.786,0.629,0.0474049646073099,"4","ZDHHC20"
2.2931705003027e-06,1.17199207302342,0.35,0.175,0.0483652590218842,"4","SLC2A6"
2.31142860402274e-06,0.603124140805336,0.803,0.707,0.0487503406874437,"4","PRR13"
2.33898640785507e-06,0.899045297915044,0.658,0.475,0.0493315623280712,"4","OXR1"
2.36435268863616e-06,0.664441215355446,0.65,0.452,0.0498665625560252,"4","ANO6"
2.37461122621496e-06,0.526894759062325,0.821,0.65,0.0500829253720996,"4","TRIP12"
2.40256680930238e-06,1.26156050618437,0.333,0.163,0.0506725365749965,"4","ZC2HC1A"
2.48359989108629e-06,0.964066407586227,0.47,0.279,0.052381605302901,"4","PPP1R9B"
2.62498304360206e-06,0.816712779599214,0.564,0.362,0.0553635173726111,"4","ITPK1"
2.63130949560782e-06,1.01869361747065,0.547,0.352,0.0554969485718645,"4","FAM53C"
2.7080074135131e-06,1.0274322670786,0.538,0.362,0.0571145843584047,"4","KLHL18"
2.73604220103062e-06,0.384691426262022,0.949,0.805,0.0577058660619367,"4","PARP8"
2.79000882505569e-06,0.405050412359661,0.906,0.823,0.0588440761292496,"4","WSB1"
2.87269197560735e-06,1.39794374142046,0.256,0.11,0.0605879464575346,"4","CYBRD1"
2.96540713414652e-06,0.713136556863916,0.726,0.517,0.0625434018662843,"4","WASHC4"
2.97216748676159e-06,0.906511676116457,0.675,0.503,0.0626859844632888,"4","RIOK3"
3.02009549819299e-06,0.749230370529736,0.718,0.511,0.0636968341523883,"4","BSG"
3.04616447206713e-06,0.938085939240195,0.453,0.259,0.0642466548803679,"4","KLHL8"
3.05208622398691e-06,0.519019775418937,0.88,0.756,0.0643715505501079,"4","NR3C1"
3.06916957346578e-06,1.18993114814901,0.47,0.287,0.0647318554739668,"4","ENSG00000273338"
3.10235707819577e-06,1.07672294140419,0.393,0.209,0.065431813136227,"4","METTL7A"
3.11573028946776e-06,0.86809901263774,0.521,0.317,0.0657138675351645,"4","CD58"
3.12022432365434e-06,1.26636433714726,0.325,0.16,0.0658086512101937,"4","ZNF281"
3.27700194203505e-06,1.07519182144051,0.479,0.292,0.0691152479594612,"4","OTUD1"
3.29247018508954e-06,0.855719931996228,0.504,0.306,0.0694414886737235,"4","TPCN1"
3.30482677006427e-06,1.8050566660113,0.325,0.159,0.0697021014074255,"4","CLPB"
3.37777710747608e-06,1.0015651257012,0.419,0.23,0.0712406969737781,"4","SETD7"
3.51560666744966e-06,1.39861846593475,0.385,0.219,0.0741476602231807,"4","EIF4EBP1"
3.59529322812387e-06,1.01477101732721,0.564,0.392,0.0758283294743605,"4","SOAT1"
3.61407304735593e-06,0.796493182679243,0.504,0.307,0.076224414641784,"4","FGD5-AS1"
3.65453760274464e-06,1.7322904505654,0.256,0.117,0.0770778525794872,"4","PDLIM7"
3.70976873489758e-06,1.27481143760624,0.316,0.152,0.0782427323877249,"4","IDH1"
3.82680458107119e-06,0.898538149399417,0.53,0.344,0.0807111354193725,"4","SAMD4B"
3.835725201817e-06,0.465660158675489,0.915,0.759,0.0808992802315224,"4","TBCA"
4.01810752029601e-06,0.633065522064834,0.821,0.632,0.0847459057105632,"4","SP3"
4.06421948017786e-06,0.882237735995634,0.709,0.479,0.0857184530564313,"4","ENSG00000288755"
4.1288274244725e-06,0.689101401875843,0.504,0.268,0.0870810992095494,"4","LILRB1"
4.21953484566387e-06,1.00626743248447,0.479,0.29,0.0889942094298967,"4","MSL1"
4.48029391097605e-06,0.836859574876426,0.658,0.477,0.0944938788763958,"4","LSM6"
4.60299282549653e-06,0.912005815709256,0.487,0.303,0.0970817216825472,"4","ABTB1"
4.61703839322466e-06,1.23254214998125,0.299,0.14,0.0973779567515012,"4","PPFIBP2"
4.66855170801885e-06,1.49224666753087,0.256,0.113,0.0984644240738255,"4","SLC36A1"
4.67857784224381e-06,0.601287090714948,0.889,0.698,0.0986758852707642,"4","TUBA1A"
4.74235976154795e-06,0.985616383375247,0.436,0.24,0.100021109730808,"4","SSH1"
4.77700272431797e-06,0.848032669159403,0.53,0.334,0.10075176445859,"4","MTMR10"
5.00191834525346e-06,0.922389407316699,0.65,0.483,0.105495459819741,"4","SH3GLB1"
5.10220633825089e-06,1.20703890545914,0.419,0.23,0.10761063388005,"4","ITGA5"
5.21637714989897e-06,0.39035366428071,0.983,0.935,0.110018610468519,"4","SSH2"
5.27368582066094e-06,1.40805512782122,0.299,0.145,0.11122730764356,"4","ENSG00000270640"
5.36110986571236e-06,1.50786778180598,0.333,0.171,0.113071168177739,"4","PTCH2"
5.39465646781768e-06,1.0909797463493,0.547,0.373,0.113778699562743,"4","GNG10"
5.43711547645401e-06,1.50975815980781,0.282,0.132,0.114674202513891,"4","CCR2"
5.50061640951343e-06,0.884198689952806,0.658,0.479,0.116013500693048,"4","CCNK"
5.66683100683273e-06,0.780766057677742,0.53,0.342,0.119519132765109,"4","PLIN3"
5.68820682428664e-06,0.794358600391426,0.624,0.436,0.11996997013103,"4","SMURF1"
5.73359682277405e-06,1.1008634027639,0.342,0.179,0.120927290589128,"4","TMEM91"
5.94644389698523e-06,0.572366942417409,0.897,0.789,0.125416448231315,"4","MTDH"
6.02932696345162e-06,1.11023505704757,0.291,0.134,0.127164534986158,"4","ENSG00000290853"
