Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000119509,INVS,1.0686605262173299,0.3783866533613127,0.2448430358230961,0.8217641647271807,-0.3783866533613127,0.24484303582309605
ENSG00000136891,TEX10,0.26367899104769227,0.7768635769514758,0.02003457329203909,0.15307371695898464,-0.7768635769514758,0.02003457329203907
ENSG00000066697,MSANTD3,0.1052180589276849,1.6544669455917487,0.005395713813182502,0.032226045675575715,-1.6544669455917487,0.005395713813182493
ENSG00000241697,TMEFF1,0.020282999311360943,1.4200016919547256,0.1262886647430083,0.0064452091351151425,-1.4200016919547256,0.12628866474300826
ENSG00000170681,CAVIN4,0,-1.930495555129407,0.36773342775593215,0.0032226045675575713,1.930495555129407,0.36773342775593215
ENSG00000148123,PLPPR1,0.002535374913920118,1.2394294463129043,0.6961747813268345,0,-1.2394294463129043,0.6961747813268334
ENSG00000136881,BAAT,0.003803062370880177,1.6544669455917482,0.4814802617646572,0,-1.6544669455917482,0.4814802617646572
ENSG00000136897,MRPL50,0.15719324466304732,0.3348490113915874,0.4583200371333374,0.1240702758509665,-0.3348490113915874,0.45832003713333797
ENSG00000136870,ZNF189,0.0836673721593639,-0.1374248590780507,0.895595289021631,0.09184423017539078,0.1374248590780507,0.8955952890216307
ENSG00000136872,ALDOB,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000165152,PGAP4,0.008873812198720413,1.6544669455917482,0.20380907468093362,0.0016113022837787856,-1.6544669455917482,0.20380907468093357
ENSG00000155827,RNF20,0.19395618091488903,-0.12314063307180323,0.8216221307033719,0.21108059917502092,0.12314063307180323,0.8216221307033724
ENSG00000198785,GRIN3A,0.010141499655680472,-0.17560805296593873,1,0.0112791159864515,0.17560805296593873,1
ENSG00000225564,LINC01492,0,-1.3455330544082518,0.6471242317822016,0.0016113022837787856,1.3455330544082518,0.6471242317822016
ENSG00000270332,SMC2-DT,0.005070749827840236,1.97639504047911,0.3029271079785768,0,-1.97639504047911,0.3029271079785768
ENSG00000136824,SMC2,0.13564255789472632,0.576464433590476,0.16042292011310594,0.090232927891612,-0.576464433590476,0.16042292011310594
ENSG00000136783,NIPSNAP3A,0.08620274707328401,-1.902344514815258,0.00000000009659784612274532,0.3254830613233147,1.902344514815258,0.00000000009659784612274525
ENSG00000165028,NIPSNAP3B,0.035495248794881654,0.6055573451108023,0.45527785729580433,0.022558231972903,-0.6055573451108023,0.4552778572958042
ENSG00000165029,ABCA1,0.21170380531232985,-0.6042673228084192,0.11099762150146089,0.32226045675575715,0.6042673228084192,0.1109976215014608
ENSG00000226334,ENSG00000226334,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000230013,CT70,0.008873812198720413,-1.3455330544082509,0.10225100163028464,0.024169534256681786,1.3455330544082509,0.10225100163028464
ENSG00000286536,ENSG00000286536,0.003803062370880177,-1.8049646730455482,0.0755493292879522,0.016113022837787858,1.8049646730455482,0.07554932928795219
ENSG00000070214,SLC44A1,0.3181895516969748,-0.8918150869653476,0.0016722323930239461,0.5913479381468143,0.8918150869653476,0.001672232393023944
ENSG00000289227,ENSG00000289227,0.002535374913920118,-1.0824986485744574,0.6471242317822016,0.0064452091351151425,1.0824986485744574,0.6471242317822016
ENSG00000106701,FSD1L,0.03676293625184171,-1.4830365781581856,0.0004898431173699541,0.10473464844562107,1.4830365781581856,0.0004898431173699544
ENSG00000106692,FKTN,0.17747624397440828,0.8167383744906256,0.02216230597341533,0.0999007415942847,-0.8167383744906256,0.022162305973415335
ENSG00000186051,TAL2,0.002535374913920118,1.2394294463129043,0.6961747813268345,0,-1.2394294463129043,0.6961747813268334
ENSG00000095209,TMEM38B,0.21170380531232985,0.41742774829089946,0.27339543301613317,0.157907623810321,-0.41742774829089946,0.27339543301613345
ENSG00000234323,LINC01505,0.18127930634528844,2.654466945591749,0.000021986102702594973,0.027392138824239357,-2.654466945591749,0.00002198610270259481
ENSG00000148143,ZNF462,0.01267687456960059,3.1138985642290455,0.0799067235388332,0,-3.1138985642290455,0.0799067235388332
ENSG00000119318,RAD23B,0.7656832240038757,-0.5225942371321921,0.04669300452577236,1.1005194598209107,0.5225942371321921,0.04669300452577229
ENSG00000226825,LINC01509,0,-3.930495555129407,0.0008331778347791028,0.01772432512156664,3.930495555129407,0.0008331778347791031
ENSG00000136826,KLF4,0.0557782481062426,-6.412578939225279,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001012692599859822,4.859687687876818,6.412578939225279,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010126925998600456
ENSG00000289987,ENSG00000289987,0,-4.432995895658591,0.000026834890661984386,0.02578083654046057,4.432995895658591,0.00002683489066198437
ENSG00000230030,ENSG00000230030,0,-1.3455330544082518,0.6471242317822016,0.0016113022837787856,1.3455330544082518,0.6471242317822016
ENSG00000070061,ELP1,0.20282999311360944,0.13989377276199066,0.8180737793020408,0.18368846035078157,-0.13989377276199066,0.8180737793020408
ENSG00000119328,ABITRAM,0.05070749827840236,-1.0540702402479396,0.008673433507188024,0.10634595072939985,1.0540702402479396,0.008673433507188027
ENSG00000119326,CTNNAL1,0.07099049758976331,-0.29400275376816865,0.6961747813268345,0.08701032332405442,0.29400275376816865,0.6961747813268334
ENSG00000106771,TMEM245,0.8632951581898002,1.149231637341327,0.000012116748627964618,0.38832385039068734,-1.149231637341327,0.000012116748627964625
ENSG00000260230,FRRS1L,0,-2.345533054408251,0.19651968410844342,0.004833906851336357,2.345533054408251,0.19651968410844342
ENSG00000070159,PTPN3,0.006338437284800295,2.2394294463129043,0.3392496812104721,0,-2.2394294463129043,0.33924968121047205
ENSG00000157654,PALM2AKAP2,0.8747043453024408,3.443152656205283,0.000000000000000000000002126733514922319,0.0789538119051605,-3.443152656205283,0.0000000000000000000000021267335149223676
ENSG00000188959,C9orf152,0.008873812198720413,2.6544669455917482,0.07965573573655164,0,-2.6544669455917482,0.07965573573655167
ENSG00000136810,TXN,0.6984957887849925,-0.6758004502083427,0.007441813093972063,1.1166324826586984,0.6758004502083427,0.0074418130939720665
ENSG00000204193,TXNDC8,0.010141499655680472,2.8243919470340604,0.12335288137787385,0,-2.8243919470340604,0.12335288137787395
ENSG00000165124,SVEP1,0.003803062370880177,-0.6674611492956135,0.8868858950641424,0.0064452091351151425,0.6674611492956135,0.8868858950641424
ENSG00000232896,ENSG00000232896,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000030304,MUSK,0.001267687456960059,-1.3455330544082509,0.5436756202891203,0.004833906851336357,1.3455330544082509,0.543675620289119
ENSG00000198121,LPAR1,0.001267687456960059,-8.798803688418873,0.00000000000000000000000000000000000000000000000000000000000000000000034540739495866887,1.12791159864515,8.798803688418873,0.00000000000000000000000000000000000000000000000000000000000000000000034540739495866655
ENSG00000227531,ENSG00000227531,0,-3.1528879764658555,0.026348083979784467,0.009667813702672714,3.1528879764658555,0.026348083979784474
ENSG00000136813,ECPAS,0.48805967092962277,-0.6985198535180821,0.0074224902275235915,0.7927607236191625,0.6985198535180821,0.0074224902275235784
ENSG00000173258,ZNF483,0.1267687456960059,4.727715927622388,0.000000000000006110253011275722,0.0032226045675575713,-4.727715927622388,0.000000000000006110253011275725
ENSG00000106853,PTGR1,0.011409187112640532,-0.1935299609632013,0.9941203497360316,0.012890418270230285,0.1935299609632013,0.9941203497360315
ENSG00000290837,LRRC37A5P,0.008873812198720413,2.6544669455917482,0.06338696828719044,0,-2.6544669455917482,0.06338696828719044
ENSG00000059769,DNAJC25,0.12296568332512572,-0.7195078970652089,0.037488128047302366,0.203024087756127,0.7195078970652089,0.037488128047302394
ENSG00000242616,GNG10,0.3181895516969748,-1.2508961802701757,0.000000511029602902476,0.758923375659808,1.2508961802701757,0.0000005110296029024804
ENSG00000165181,SHOC1,0.058313623020162714,2.2090557972693867,0.00012690630516004842,0.0112791159864515,-2.2090557972693867,0.00012690630516004842
ENSG00000148154,UGCG,0.6528590403344304,1.3619134528379002,0.000012413842182803935,0.25297445855326933,-1.3619134528379002,0.00001241384218280398
ENSG00000259953,LINC02977,0.024086061682241124,-1.9304955551294078,0.000012984316206644395,0.09506683474294836,1.9304955551294078,0.000012984316206644393
ENSG00000106868,SUSD1,0.26874974087553255,-1.755481677014295,0.000000000011614744074492572,0.9103857903350139,1.755481677014295,0.00000000001161474407449277
ENSG00000119314,PTBP3,1.135847961436213,-0.4598963649081822,0.08113363031221954,1.562963215265422,0.4598963649081822,0.08113363031222
ENSG00000119471,HSDL2,0.3067803645843343,-0.2536105649672118,0.5193938236530774,0.3657656184177843,0.2536105649672118,0.5193938236530771
ENSG00000230185,HSDL2-AS1,0.038030623708801774,0.608663255978624,0.4315767304148318,0.024169534256681786,-0.608663255978624,0.43157673041483174
ENSG00000165185,KIAA1958,0.17747624397440828,-0.9474486884106046,0.0024367598517218863,0.34320738644488136,0.9474486884106046,0.0024367598517218876
ENSG00000148153,INIP,0.1952238683718491,-0.5692545362172188,0.07334829356899705,0.2900344110801814,0.5692545362172188,0.0733482935689971
ENSG00000148158,SNX30,0.15719324466304732,-2.0939942874122868,0.000000000000002252852727320839,0.6751356569033112,2.0939942874122868,0.0000000000000022528527273208337
ENSG00000119457,SLC46A2,0.003803062370880177,-5.443565137368777,0.00000000000000000000000000018323266391228923,0.21913711059391486,5.443565137368777,0.00000000000000000000000000018323266391228905
ENSG00000271631,SLC46A2-AS1,0.002535374913920118,-1.5679254757446994,0.4261546063933418,0.009667813702672714,1.5679254757446994,0.42615460639334185
ENSG00000228623,ZNF883,0.003803062370880177,1.6544669455917482,0.45527785729580433,0,-1.6544669455917482,0.4552778572958042
ENSG00000136866,ZFP37,0.024086061682241124,2.97639504047911,0.001461339313844833,0.0016113022837787856,-2.97639504047911,0.0014613393138448328
ENSG00000231528,FAM225A,0,-2.345533054408251,0.19651968410844342,0.004833906851336357,2.345533054408251,0.19651968410844342
ENSG00000136867,SLC31A2,0.030424498967041417,-4.426190717753476,0.000000000000000000000000000000000000000000010099151439026375,0.6799695637546476,4.426190717753476,0.000000000000000000000000000000000000000000010099151439026787
ENSG00000119321,FKBP15,0.2750881781603328,-1.7372200664097142,0.0000000000062285589571981734,0.9200536040376867,1.7372200664097142,0.00000000000622855895719828
ENSG00000136868,SLC31A1,0.04310137353664201,-3.1469873750261708,0.000000000000000000000009940237957982057,0.3915464549582449,3.1469873750261708,0.000000000000000000000009940237957982068
ENSG00000176386,CDC26,0.4018569238563387,0.2738629433767792,0.45527785729580433,0.3319282704584299,-0.2738629433767792,0.4552778572958042
ENSG00000136875,PRPF4,0.16860243177568784,-0.24522814861256537,0.6076624613606043,0.1998014831885694,0.24522814861256537,0.6076624613606045
ENSG00000148225,WDR31,0.011409187112640532,0.16904011842150624,0.9927075331263271,0.009667813702672714,-0.16904011842150624,0.992707533126327
ENSG00000119411,BSPRY,0.01394456202656065,3.2394294463129043,0.008652233052836333,0,-3.2394294463129043,0.008652233052836336
ENSG00000119431,HDHD3,0.21550686768321003,3.072319460477647,0.0000000000000033314593188918224,0.024169534256681786,-3.072319460477647,0.000000000000003331459318891811
ENSG00000148218,ALAD,0.10014730909984466,-0.06799907887934209,1,0.10473464844562107,0.06799907887934209,1
ENSG00000148229,POLE3,0.34227561337921597,0.21305403088860753,0.6285488468732667,0.2948683179315178,-0.21305403088860753,0.6285488468732671
ENSG00000157653,C9orf43,0.008873812198720413,1.069504444870593,0.5382778158715703,0.0032226045675575713,-1.069504444870593,0.5382778158715709
ENSG00000138835,RGS3,0.21550686768321003,0.4576096163624386,0.26994725830139205,0.15629632152654221,-0.4576096163624386,0.2699472583013927
ENSG00000237073,ENSG00000237073,0.001267687456960059,-0.34553305440825177,1,0.0016113022837787856,0.34553305440825177,1
ENSG00000227482,ENSG00000227482,0.001267687456960059,-0.34553305440825177,1,0.0016113022837787856,0.34553305440825177,1
ENSG00000157657,ZNF618,0.051975185735362424,-1.3455330544082513,0.0003096713159462082,0.13373808955363922,1.3455330544082513,0.0003096713159462082
ENSG00000106927,AMBP,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000229314,ORM1,0,-1.930495555129407,0.36773342775593215,0.0032226045675575713,1.930495555129407,0.36773342775593215
ENSG00000228278,ORM2,0.001267687456960059,-0.34553305440825177,1,0.0016113022837787856,0.34553305440825177,1
ENSG00000106948,AKNA,1.608695382882315,0.29265438527978155,0.35682360684694026,1.3132113612797103,-0.29265438527978155,0.3568236068469419
ENSG00000235119,ENSG00000235119,0.016479936940480767,0.2918968662070407,0.8575831296994154,0.012890418270230285,-0.2918968662070407,0.8575831296994154
ENSG00000095397,WHRN,0.05324287319232248,0.3802919821527553,0.6262518799926979,0.040282557094469644,-0.3802919821527553,0.6262518799926989
ENSG00000136888,ATP6V1G1,1.8533590620756064,-0.0181710734702607,1,1.8771671606022853,0.0181710734702607,1
ENSG00000157693,TMEM268,0.1673347443187278,-0.6301006217916865,0.13564556898276878,0.2594196676883845,0.6301006217916865,0.13564556898276886
ENSG00000230054,TEX53,0.006338437284800295,2.2394294463129043,0.17395004192508925,0,-2.2394294463129043,0.17395004192508928
ENSG00000230601,TEX48,0.003803062370880177,1.6544669455917482,0.5930540389909411,0,-1.6544669455917482,0.593054038990941
ENSG00000173077,DELEC1,0.0557782481062426,-0.6610348801361803,0.3412942946202783,0.08862162560783321,0.6610348801361803,0.3412942946202781
ENSG00000106952,TNFSF8,0.42594298553857984,-0.4447833001135636,0.1413104952328097,0.5800688221603628,0.4447833001135636,0.14131049523280895
ENSG00000041982,TNC,0.003803062370880177,0.06950444487059304,1,0.0032226045675575713,-0.06950444487059304,1
ENSG00000236461,ENSG00000236461,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000228714,ENSG00000228714,0.001267687456960059,-0.34553305440825177,1,0.0016113022837787856,0.34553305440825177,1
ENSG00000182752,PAPPA,0.005070749827840236,1.97639504047911,0.2844910610840602,0,-1.97639504047911,0.2844910610840603
ENSG00000244757,ENSG00000244757,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000256040,PAPPA-AS1,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000148219,ASTN2,0.1394456202656065,4.126954717054493,0.00000000000010504315542903386,0.0064452091351151425,-4.126954717054493,0.00000000000010504315542903394
ENSG00000229105,ASTN2-AS1,0.01394456202656065,3.2394294463129043,0.008652233052836333,0,-3.2394294463129043,0.008652233052836336
ENSG00000119401,TRIM32,0.04310137353664201,2.7837499625367155,0.00008044558907643578,0.004833906851336357,-2.7837499625367155,0.0000804455890764357
ENSG00000285820,ENSG00000285820,0.003803062370880177,1.6544669455917482,0.45527785729580433,0,-1.6544669455917482,0.4552778572958042
ENSG00000136869,TLR4,0,-9.187883397822059,0.000000000000000000000000000000000000000000000000000000000000000000003250116257695387,0.7379764459706838,9.187883397822059,0.000000000000000000000000000000000000000000000000000000000000000000003250116257695399
ENSG00000284977,ENSG00000284977,0.002535374913920118,-5.220002172324392,0.00000000000000000015206006051972004,0.14018329868875434,5.220002172324392,0.0000000000000000001520600605197196
ENSG00000231901,ENSG00000231901,0,-1.930495555129407,0.36773342775593215,0.0032226045675575713,1.930495555129407,0.36773342775593215
ENSG00000078725,BRINP1,0.003803062370880177,0.6544669455917482,0.8180737793020408,0.0016113022837787856,-0.6544669455917482,0.8180737793020408
ENSG00000136861,CDK5RAP2,0.5197518573536242,0.8536457520091755,0.003390698422763843,0.28681180651262383,-0.8536457520091755,0.003390698422763836
ENSG00000106780,MEGF9,0.4208722357107396,-3.231769733821446,0.00000000000000000000000000000000000025239490833357832,3.9654149203795916,3.231769733821446,0.0000000000000000000000000000000000002523949083336076
ENSG00000119402,FBXW2,0.26494667850465237,-0.3386466688230112,0.33977738117035977,0.3351508750259874,0.3386466688230112,0.3397773811703597
ENSG00000214654,B3GALT9,0.015212249483520708,-0.23005583698831522,1,0.01772432512156664,0.23005583698831522,1
ENSG00000095261,PSMD5,0.3929831116576183,0.26281237375085564,0.48873232486690793,0.3270943636070935,-0.26281237375085564,0.48873232486690826
ENSG00000119403,PHF19,0.22184530496801033,0.2684085132846712,0.5774518498404528,0.18368846035078157,-0.2684085132846712,0.5774518498404532
ENSG00000056558,TRAF1,0.45129673467778103,2.8123191147334867,0.000000000000009830697461731878,0.06284078906737264,-2.8123191147334867,0.000000000000009830697461731917
ENSG00000106804,C5,0.0557782481062426,-0.4082688097562137,0.532525550006508,0.07411990505382414,0.4082688097562137,0.5325255500065083
ENSG00000119397,CNTRL,1.2550105823904585,0.5959809373549831,0.02523143722897568,0.8298206761460746,-0.5959809373549831,0.025231437228975664
ENSG00000119396,RAB14,0.42213992316769966,-0.6760742796003216,0.011052125548968866,0.6751356569033112,0.6760742796003216,0.011052125548968885
ENSG00000148180,GSN,0.22818374225281063,-1.5321876945082642,0.00000686776580262152,0.6622452386330809,1.5321876945082642,0.0000068677658026215044
ENSG00000235865,GSN-AS1,0.001267687456960059,-0.34553305440825177,1,0.0016113022837787856,0.34553305440825177,1
ENSG00000148175,STOM,0.3562201754057766,0.8167383744906258,0.011515639078514809,0.2014127854723482,-0.8167383744906258,0.01151563907851481
ENSG00000227355,ENSG00000227355,0.024086061682241124,0.8064700390367987,0.5704993632543586,0.012890418270230285,-0.8064700390367987,0.5704993632543586
ENSG00000204136,GGTA1,0.024086061682241124,-3.0679990788793425,0.0000009387467945096966,0.21108059917502092,3.0679990788793425,0.0000009387467945096982
ENSG00000136848,DAB2IP,0.01267687456960059,1.5289360635078904,0.19723602721831324,0.0032226045675575713,-1.5289360635078904,0.19723602721831324
ENSG00000175764,TTLL11,0.192688493457929,-0.217428228660566,0.6634747258100018,0.22397101744525122,0.217428228660566,0.6634747258100013
ENSG00000119421,NDUFA8,0.24339599173633134,-0.3305048451759196,0.36516182949902903,0.3061474339179693,0.3305048451759196,0.3651618294990287
ENSG00000106852,LHX6,0.002535374913920118,1.2394294463129043,0.6961747813268345,0,-1.2394294463129043,0.6961747813268334
ENSG00000119446,RBM18,0.17747624397440828,-0.19466638878162357,0.6914388343141096,0.203024087756127,0.19466638878162357,0.6914388343141096
ENSG00000148187,MRRF,0.3308664262665754,0.11046111909345036,0.849282972963982,0.3061474339179693,-0.11046111909345036,0.8492829729639826
ENSG00000095303,PTGS1,0.05704593556320266,-1.4366809424664462,0.13064586296553207,0.15629632152654221,1.4366809424664462,0.1306458629655317
ENSG00000269970,ENSG00000269970,0.008873812198720413,-0.1528879764658555,1,0.009667813702672714,0.1528879764658555,1
ENSG00000234156,ENSG00000234156,0.008873812198720413,1.6544669455917482,0.20380907468093362,0.0016113022837787856,-1.6544669455917482,0.20380907468093357
ENSG00000171496,OR1L8,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000280094,OR1B1,0.001267687456960059,-0.34553305440825177,1,0.0016113022837787856,0.34553305440825177,1
ENSG00000171459,OR1L6,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000136940,PDCL,0.1584609321200074,0.7737658739640931,0.03680238505311955,0.09184423017539078,-0.7737658739640931,0.03680238505311948
ENSG00000056586,RC3H2,0.6668036023609911,0.23669447859166626,0.5143628020148847,0.5655671016063538,-0.23669447859166626,0.5143628020148848
ENSG00000186130,ZBTB6,0.04056599862272189,1.1138985642290464,0.09208849581620727,0.01772432512156664,-1.1138985642290464,0.0920884958162072
ENSG00000171448,ZBTB26,0.04183368607968195,0.15696728612093214,0.8984479733056455,0.03705995252691207,-0.15696728612093214,0.8984479733056461
ENSG00000261094,ENSG00000261094,0.005070749827840236,-1.0236049595208891,0.43990392514426085,0.0112791159864515,1.0236049595208891,0.43990392514426035
ENSG00000011454,RABGAP1,0.7910369731430769,-0.5376009388879013,0.04320853002405199,1.1488585283342743,0.5376009388879013,0.04320853002405211
ENSG00000236901,MIR600HG,0.007606124741760354,1.461821867649352,0.3810729325326468,0.0016113022837787856,-1.461821867649352,0.38107293253264674
ENSG00000165209,STRBP,1.8723743739300072,4.161529686709445,0.000000000000000000000000000000000000015478823699862656,0.10312334616184228,-4.161529686709445,0.000000000000000000000000000000000000015478823699862807
ENSG00000148204,CRB2,0.01394456202656065,2.2394294463129043,0.14975707173798827,0.0016113022837787856,-2.2394294463129043,0.14975707173798833
ENSG00000119522,DENND1A,1.0483775269059687,-2.494003496008473,0.000000000000000000000000001056885969442971,5.913479381468143,2.494003496008473,0.0000000000000000000000000010568859694430873
ENSG00000230826,ENSG00000230826,0.020282999311360943,0.2824981682047909,0.8868858950641424,0.016113022837787858,-0.2824981682047909,0.8868858950641424
ENSG00000106689,LHX2,0.002535374913920118,1.2394294463129043,0.6961747813268345,0,-1.2394294463129043,0.6961747813268334
ENSG00000119408,NEK6,0.15339018229216714,-1.5645428363500469,0.000000006564830791303539,0.45599854630939635,1.5645428363500469,0.000000006564830791303534
ENSG00000235204,ENSG00000235204,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000136930,PSMB7,0.6693389772749112,-0.2350470812967958,0.48048841771024464,0.7879268167678262,0.2350470812967958,0.4804884177102454
ENSG00000136931,NR5A1,0.001267687456960059,-0.930495555129407,0.7726851161955045,0.0032226045675575713,0.930495555129407,0.7726851161955045
ENSG00000231149,ENSG00000231149,0,-1.3455330544082518,0.6471242317822016,0.0016113022837787856,1.3455330544082518,0.6471242317822016
ENSG00000148200,NR6A1,0.06338437284800295,-3.1609477462598066,0.000000000000000000009845236685293303,0.5768462175928053,3.1609477462598066,0.0000000000000000000098452366852933
ENSG00000224020,MIR181A2HG,0.0836673721593639,3.398628041162159,0.0000035812280306851022,0.0064452091351151425,-3.398628041162159,0.0000035812280306850976
ENSG00000236643,ENSG00000236643,0,-1.930495555129407,0.36773342775593215,0.0032226045675575713,1.930495555129407,0.36773342775593215
ENSG00000185585,OLFML2A,0.001267687456960059,-0.930495555129407,0.7726851161955045,0.0032226045675575713,0.930495555129407,0.7726851161955045
ENSG00000136942,RPL35,13.116762117165731,0.9437257302689006,0.0000503425094483382,6.8206425672356,-0.9437257302689006,0.000050342509448338163
ENSG00000136950,ARPC5L,0.7251172253811538,1.2776994632406224,0.0000009936575662864872,0.2980909224990754,-1.2776994632406224,0.0000009936575662864764
ENSG00000289285,ENSG00000289285,0.017747624397440827,0.1019259225629705,1,0.016113022837787858,-0.1019259225629705,1
ENSG00000136935,GOLGA1,0.2953711774716938,0.17610351094407584,0.6961747813268345,0.2610309699721633,-0.17610351094407584,0.6961747813268334
ENSG00000173611,SCAI,0.813855347368358,1.7257540302270447,0.0000000005747704701817428,0.24491794713437542,-1.7257540302270447,0.0000000005747704701817439
ENSG00000119414,PPP6C,0.6287729786521893,-0.3043103916817379,0.3284184471449179,0.7766477007813747,0.3043103916817379,0.3284184471449186
ENSG00000136933,RABEPK,0.2877650527299334,0.7594365051932914,0.018070770145114757,0.16918673979677248,-0.7594365051932914,0.018070770145114757
ENSG00000044574,HSPA5,1.026826840137648,-0.27629955411582563,0.3694777795068226,1.2439253630772225,0.27629955411582563,0.36947777950682165
ENSG00000239705,HSPA5-DT,0.006338437284800295,0.6544669455917491,0.6961747813268345,0.0032226045675575713,-0.6544669455917491,0.6961747813268334
ENSG00000165219,GAPVD1,0.7048342260697928,-0.41135161026871575,0.1464764842650505,0.9377779291592533,0.41135161026871575,0.14647648426505058
ENSG00000119487,MAPKAP1,1.094014275356531,-0.28935021901512703,0.34135861842895415,1.3373808955363922,0.28935021901512703,0.34135861842895554
ENSG00000227068,ENSG00000227068,0.001267687456960059,-0.34553305440825177,1,0.0016113022837787856,0.34553305440825177,1
ENSG00000229582,PBX3-DT,0.002535374913920118,0.2394294463129043,1,0.0016113022837787856,-0.2394294463129043,1
ENSG00000167081,PBX3,1.0559836516477292,-0.3763391011894256,0.2114513432784202,1.3712182434957465,0.3763391011894256,0.21145134327841938
ENSG00000196814,MVB12B,0.2598759286768121,-0.427216852001959,0.1971959898734096,0.3496525955799965,0.427216852001959,0.1971959898734098
ENSG00000226078,ENSG00000226078,0.002535374913920118,1.2394294463129043,0.7697302066726099,0,-1.2394294463129043,0.7697302066726099
ENSG00000224842,LMX1B-DT,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000136944,LMX1B,0.001267687456960059,0.6544669455917482,1,0,-0.6544669455917482,1
ENSG00000169155,ZBTB43,0.2383252419084911,-0.6412716253147508,0.028990589828298424,0.37221082755289947,0.6412716253147508,0.02899058982829844
ENSG00000288995,ENSG00000288995,0.0342275613379216,-0.7081031337929593,0.2046945066839827,0.0563955799322575,0.7081031337929593,0.20469450668398267
ENSG00000177125,ZBTB34,0.035495248794881654,-1.9304955551294074,0.0000024876049767885186,0.13857199640497556,1.9304955551294074,0.000002487604976788515
ENSG00000136828,RALGPS1,0.25607286630593196,0.8768593669281968,0.013476957042234715,0.13857199640497556,-0.8768593669281968,0.0134769570422347
ENSG00000136895,GARNL3,0.0557782481062426,-0.2112319626966599,0.7822944341011133,0.06445209135115143,0.2112319626966599,0.7822944341011134
ENSG00000271833,ENSG00000271833,0.003803062370880177,0.06950444487059304,1,0.0032226045675575713,-0.06950444487059304,1
ENSG00000136856,SLC2A8,0.0342275613379216,-0.396159127478219,0.6327973163816086,0.045116463945806,0.396159127478219,0.632797316381609
ENSG00000196152,ZNF79,0.06338437284800295,1.626452569422153,0.0017460890037359691,0.01933562740534543,-1.626452569422153,0.0017460890037359687
ENSG00000197958,RPL12,23.5980020113115,0.8914507885367495,0.0001373800826484441,12.72445413500107,-0.8914507885367495,0.0001373800826484597
ENSG00000148356,LRSAM1,0.24593136665025145,-0.2459973808573368,0.5363040013392575,0.2916457133639602,0.2459973808573368,0.5363040013392577
ENSG00000136830,NIBAN2,0.021550686768321003,-3.896707241673124,0.0000000000000000000000000004661606569983788,0.33837347959354497,3.896707241673124,0.0000000000000000000000000004661606569983781
ENSG00000136854,STXBP1,0.060848997934082834,-0.6134662596548837,0.18361155683044225,0.09345553245916957,0.6134662596548837,0.18361155683044217
ENSG00000279571,ENSG00000279571,0.003803062370880177,1.6544669455917482,0.45527785729580433,0,-1.6544669455917482,0.4552778572958042
ENSG00000187024,PTRH1,0.10775343384160502,0.49576919957269094,0.27733800113941043,0.07573120733760293,-0.49576919957269094,0.27733800113941026
ENSG00000160401,CFAP157,0.010141499655680472,1.8243919470340604,0.21205743344938793,0.0016113022837787856,-1.8243919470340604,0.21205743344938793
ENSG00000167094,TTC16,0.08873812198720414,4.80421406509643,0.00000000002893649635708631,0.0016113022837787856,-4.80421406509643,0.00000000002893649635708628
ENSG00000160404,TOR2A,0.10648574638464496,-1.01295771532138,0.0016373365754966433,0.21591450602635728,1.01295771532138,0.0016373365754966415
ENSG00000095370,SH2D3C,0.6275052911952292,-0.6581232847162773,0.011311498165503048,0.9909509045239532,0.6581232847162773,0.011311498165503057
ENSG00000286196,ENSG00000286196,0.017747624397440827,1.5613575412002678,0.09476629621873796,0.004833906851336357,-1.5613575412002678,0.09476629621873793
ENSG00000136807,CDK9,0.19395618091488903,0.20700796862052728,0.6961747813268345,0.1675754375129937,-0.20700796862052728,0.6961747813268334
ENSG00000136877,FPGS,0.23325449208065085,0.174621150684807,0.7056757629810066,0.20624669232368456,-0.174621150684807,0.7056757629810071
ENSG00000106991,ENG,0.12169799586816567,-0.48708719862227,0.216687595090953,0.17079804208055127,0.48708719862227,0.216687595090953
ENSG00000225032,ENSG00000225032,0.04817212336448225,1.0329785688454791,0.08772795460543943,0.022558231972903,-1.0329785688454791,0.08772795460543936
