Feature,Normalized.Dispersion
ENSG00000135047,-1.3644006141459506
ENSG00000156345,1.7476834542078805
ENSG00000287769,-0.0833744725821272
ENSG00000106723,0.0215564912987356
ENSG00000130045,NaN
ENSG00000286414,NaN
ENSG00000213694,1.0307496674033112
ENSG00000148082,4.570229649622282
ENSG00000123975,0.648889482998621
ENSG00000187742,1.011437541572984
ENSG00000187764,0.8777483503628877
ENSG00000285907,NaN
ENSG00000130222,0.8868480775301064
ENSG00000237372,-0.7987791345297637
ENSG00000237626,NaN
ENSG00000231107,NaN
ENSG00000229613,NaN
ENSG00000165023,NaN
ENSG00000165025,2.1729847649887737
ENSG00000228216,NaN
ENSG00000237422,0.7851014201413774
ENSG00000230537,-1.104124575785748
ENSG00000229694,-0.5702841690582565
ENSG00000289123,-1.3017952677657185
ENSG00000273381,NaN
ENSG00000148090,0.4701771464531628
ENSG00000165030,0.7482028137538157
ENSG00000233081,NaN
ENSG00000169071,7.747935412911384
ENSG00000090054,-1.1901268752526752
ENSG00000290644,NaN
ENSG00000196305,0.463837529602724
ENSG00000198000,-0.5847269790760249
ENSG00000188312,5.168623773904016
ENSG00000106809,0.9143863465531471
ENSG00000127083,-1.1887295090541787
ENSG00000106819,0.7504671293212539
ENSG00000106823,-0.2701506064309778
ENSG00000285650,2.636973745956985
ENSG00000127080,0.15539559743975
ENSG00000185963,0.3640250929208104
ENSG00000288062,NaN
ENSG00000291168,1.6046146994839476
ENSG00000127081,0.26085457243306975
ENSG00000127084,-0.24566354506021976
ENSG00000157303,2.849738889488613
ENSG00000165233,8.655138571529779
ENSG00000131669,0.3250974598486199
ENSG00000165238,NaN
ENSG00000188938,-0.03578539291688201
ENSG00000048828,-0.5162307397007017
ENSG00000289031,NaN
ENSG00000197724,0.4571046219194856
ENSG00000235601,NaN
ENSG00000158079,1.896560453790401
ENSG00000286834,2.145429999938354
ENSG00000269929,-1.1636473352106715
ENSG00000230262,-0.21916132687501697
ENSG00000175787,2.213899974169994
ENSG00000232063,0.23317738337940733
ENSG00000148110,-0.28448265166846204
ENSG00000286850,NaN
ENSG00000231806,NaN
ENSG00000130957,NaN
ENSG00000165140,-1.1691373692976412
ENSG00000288023,1.1756376310577437
ENSG00000148120,1.8115563100005883
ENSG00000230815,NaN
ENSG00000224764,-2.698416253607839
ENSG00000285807,-0.6128484950361806
ENSG00000158169,3.422761825695919
ENSG00000185920,0.7399978176763761
ENSG00000271314,NaN
ENSG00000271155,0.418723861424233
ENSG00000175611,0.9971148530907072
ENSG00000182150,0.23829321603741188
ENSG00000225194,-0.2680604524389551
ENSG00000237212,NaN
ENSG00000275465,NaN
ENSG00000130948,0.8485796352088968
ENSG00000130958,0.7492676769219935
ENSG00000165244,3.1598626095393825
ENSG00000286835,-0.6960865078435473
ENSG00000287302,NaN
ENSG00000130956,1.6306825787898331
ENSG00000081377,11.530412421504563
ENSG00000158122,-1.0087244710450667
ENSG00000224848,2.4707411282559284
ENSG00000081386,-0.9018532082243114
ENSG00000196597,-0.1296957969735091
ENSG00000290770,0.48051670829407
ENSG00000188152,-0.4460232478609194
ENSG00000136943,0.37949723627734955
ENSG00000203279,3.4066704432419215
ENSG00000235494,NaN
ENSG00000197816,-0.8623109345401745
ENSG00000286375,0.19084759451750508
ENSG00000196116,1.496279874606801
ENSG00000136842,-0.20085071696823925
ENSG00000136925,1.1998471880610386
ENSG00000136937,-1.2588105721776837
ENSG00000231521,-0.7392389936550144
ENSG00000136936,0.017681194202600666
ENSG00000236130,-1.2571085361293333
ENSG00000136932,2.8283982708699185
ENSG00000287070,-0.03901309047312329
ENSG00000136929,20.36600372462084
ENSG00000136938,-1.0318053623165135
ENSG00000095380,-0.2595986438594006
ENSG00000106785,-0.3656590108965067
ENSG00000106789,2.102113593830243
ENSG00000095383,-0.2715494503835993
ENSG00000136928,0.220839119020017
ENSG00000165138,-0.0928014755925156
ENSG00000119514,0.46719362291852146
ENSG00000267026,0.6749137951573544
ENSG00000204291,NaN
ENSG00000106799,1.8527343638166383
ENSG00000119523,-1.4888651959113224
ENSG00000106803,-0.42339721256421675
ENSG00000237461,0.12374297110331556
ENSG00000255145,-0.9511002584331264
ENSG00000234860,1.1041867050824619
ENSG00000119508,3.0316829520699082
ENSG00000136874,0.854698602150589
ENSG00000254571,-0.22122650368147379
ENSG00000023318,-0.9457316183689446
ENSG00000119509,4.020239120455079
ENSG00000136891,1.5955554333396482
ENSG00000066697,12.393403357887786
ENSG00000241697,-0.4672808499684539
ENSG00000170681,NaN
ENSG00000148123,NaN
ENSG00000136881,4.303508154043007
ENSG00000136897,-1.412966212574299
ENSG00000136870,-1.5338969015199158
ENSG00000136872,NaN
ENSG00000165152,-0.50610343258123
ENSG00000155827,-0.45079725979525687
ENSG00000198785,-0.6380278882628222
ENSG00000225564,NaN
ENSG00000270332,3.8871957249318836
ENSG00000136824,0.10197839363221792
ENSG00000136783,-1.0607926589779522
ENSG00000165028,-0.4710477833406462
ENSG00000165029,6.612362703372472
ENSG00000226334,NaN
ENSG00000230013,-1.3400989970448796
ENSG00000286536,-1.572750603147901
ENSG00000070214,3.2105284446960587
ENSG00000289227,-1.3790911941610462
ENSG00000106701,0.8870132194937714
ENSG00000106692,0.4391098831613133
ENSG00000186051,NaN
ENSG00000095209,-0.23169219215438117
ENSG00000234323,20.984513217708052
ENSG00000148143,13.082103825383616
ENSG00000119318,-0.6235632534555972
ENSG00000226825,-2.511053585438144
ENSG00000136826,7.132028461115853
ENSG00000289987,-0.8013486387756723
ENSG00000230030,NaN
ENSG00000070061,-0.16836346182877815
ENSG00000119328,-0.5694875200720845
ENSG00000119326,4.88315779721917
ENSG00000106771,0.6893588066809153
ENSG00000260230,-2.647995737323547
ENSG00000070159,8.889576424951521
ENSG00000157654,9.323809008988311
ENSG00000188959,3.010553737523865
ENSG00000136810,-0.7904550644241383
ENSG00000204193,8.071309939629362
ENSG00000165124,-1.6463191966848518
ENSG00000232896,NaN
ENSG00000030304,0.3587974274799537
ENSG00000198121,6.208362064451519
ENSG00000227531,2.511608622181428
ENSG00000136813,-0.07339228266699081
ENSG00000173258,1.222895711595921
ENSG00000106853,1.8411152363086114
ENSG00000290837,-0.81109615737148
ENSG00000059769,1.0894043891646639
ENSG00000242616,-1.3699070967429512
ENSG00000165181,0.07050989819241137
ENSG00000148154,7.3400487176012845
ENSG00000259953,-1.3086280937993124
ENSG00000106868,2.0979082105229714
ENSG00000119314,-1.3047971243468286
ENSG00000119471,1.4006101354635343
ENSG00000230185,0.9773160690153836
ENSG00000165185,3.0060650491251697
ENSG00000148153,-1.3608324542057828
ENSG00000148158,0.7751124903991425
ENSG00000119457,-0.7320819958291734
ENSG00000271631,19.772706325366585
ENSG00000228623,0.6472149260659961
ENSG00000136866,0.7013984216927789
ENSG00000231528,-3.334490427435016
ENSG00000136867,-0.13966752761528778
ENSG00000119321,1.1375205736364231
ENSG00000136868,0.11142578310635125
ENSG00000176386,-1.6666318885350784
ENSG00000136875,-1.4377815591975203
ENSG00000148225,2.320325652677394
ENSG00000119411,-0.9878322878891649
ENSG00000119431,-0.4757634066763859
ENSG00000148218,-1.6376233840037973
ENSG00000148229,-0.5256678150961646
ENSG00000157653,-0.9456463891955375
ENSG00000138835,2.8643833737015436
ENSG00000237073,NaN
ENSG00000227482,NaN
ENSG00000157657,0.08289131001370083
ENSG00000106927,NaN
ENSG00000229314,NaN
ENSG00000228278,NaN
ENSG00000106948,0.266044078835805
ENSG00000235119,-0.8832717190283375
ENSG00000095397,0.049319131427684806
ENSG00000136888,-1.400858735408137
ENSG00000157693,7.382252924255831
ENSG00000230054,-0.5965851154987764
ENSG00000230601,11.559836962637524
ENSG00000173077,5.509027587910806
ENSG00000106952,0.5584159964433963
ENSG00000041982,0.1885652926544625
ENSG00000236461,NaN
ENSG00000228714,NaN
ENSG00000182752,-0.1324719232004688
ENSG00000244757,NaN
ENSG00000256040,NaN
ENSG00000148219,3.2229608006484867
ENSG00000229105,-0.3850490392253356
ENSG00000119401,-0.824359897264742
ENSG00000285820,3.498525776986554
ENSG00000136869,0.5129241924727547
ENSG00000284977,0.6860232688520786
ENSG00000231901,NaN
ENSG00000078725,0.731117974052099
ENSG00000136861,1.9005625225289982
ENSG00000106780,6.0241911602797895
ENSG00000119402,-1.279423047255068
ENSG00000214654,-1.3405567873192665
ENSG00000095261,0.164444579714263
ENSG00000119403,2.2107121760719703
ENSG00000056558,7.371901828222536
ENSG00000106804,1.2476033805753501
ENSG00000119397,-0.25818933960896345
ENSG00000119396,-1.0483445674874257
ENSG00000148180,12.218536407516657
ENSG00000235865,NaN
ENSG00000148175,2.772126184095617
ENSG00000227355,8.834615270471486
ENSG00000204136,21.362581742952877
ENSG00000136848,-1.0661835554823553
ENSG00000175764,3.334228986454727
ENSG00000119421,-1.9860893658286056
ENSG00000106852,NaN
ENSG00000119446,0.9995724870066759
ENSG00000148187,-0.36203737796244717
ENSG00000095303,88.3601195244197
ENSG00000269970,41.86835186235265
ENSG00000234156,-0.46757837346807263
ENSG00000171496,NaN
ENSG00000280094,NaN
ENSG00000171459,NaN
ENSG00000136940,-1.1195325482405822
ENSG00000056586,-0.6921129060310288
ENSG00000186130,-0.5873337610340573
ENSG00000171448,0.1084516383177228
ENSG00000261094,-1.4325455827451994
ENSG00000011454,0.1809555727612242
ENSG00000236901,5.290095441204394
ENSG00000165209,8.586224047797284
ENSG00000148204,7.363293027750208
ENSG00000119522,1.231043220855444
ENSG00000230826,-1.748893376527207
ENSG00000106689,NaN
ENSG00000119408,-0.4031072511923305
ENSG00000235204,NaN
ENSG00000136930,-1.8912107581299236
ENSG00000136931,1.630650984154182
ENSG00000231149,NaN
ENSG00000148200,4.7447061758734925
ENSG00000224020,6.063484866028296
ENSG00000236643,NaN
ENSG00000185585,0.05577424078562909
ENSG00000136942,-1.144309872807372
ENSG00000136950,-0.26974869160718834
ENSG00000289285,-1.6315739813931156
ENSG00000136935,0.22958938834743672
ENSG00000173611,3.2560618498600684
ENSG00000119414,-0.6830649238259247
ENSG00000136933,1.0919799800063654
ENSG00000044574,-0.5458714016253522
ENSG00000239705,0.24499317240493776
ENSG00000165219,-0.7134456191942767
ENSG00000119487,-0.8522111089864685
ENSG00000227068,NaN
ENSG00000229582,-0.8941426829239256
ENSG00000167081,3.0260104943455604
ENSG00000196814,0.5145557929026936
ENSG00000226078,NaN
ENSG00000224842,NaN
ENSG00000136944,NaN
ENSG00000169155,-0.05167038249601964
ENSG00000288995,-0.6994137528575098
ENSG00000177125,1.7654588485917484
ENSG00000136828,2.616666233285692
ENSG00000136895,1.4766458095703274
ENSG00000271833,-2.23099655072625
ENSG00000136856,0.6039151696729897
ENSG00000196152,-0.26712242978089834
ENSG00000197958,-1.035661355063956
ENSG00000148356,0.2502837004719952
ENSG00000136830,-1.0667372691497268
ENSG00000136854,-0.4043422155981034
ENSG00000279571,1.3224774795998866
ENSG00000187024,-0.9822906200110044
ENSG00000160401,1.84197399543097
ENSG00000167094,2.782270657313091
ENSG00000160404,-1.7131529844532494
ENSG00000095370,-0.13963223563208307
ENSG00000286196,0.6034921474701226
ENSG00000136807,1.003474862071229
ENSG00000136877,-1.3071213445812209
ENSG00000106991,1.25840989745901
ENSG00000225032,0.2708192849447094
ENSG00000106992,10.268208233589121
ENSG00000160408,0.015462288398401908
ENSG00000136840,-0.9830756141075389
ENSG00000167103,1.5865199380517843
ENSG00000227218,-0.9398902847293541
ENSG00000136908,4.608494383826549
ENSG00000167106,0.8990419180437065
ENSG00000230848,NaN
ENSG00000171169,-1.0152901318922156
ENSG00000148339,1.555197990348178
ENSG00000230536,0.3971292575393158
ENSG00000234771,3.275536678517463
ENSG00000148334,-1.4403793338318385
ENSG00000232850,0.6568769906105262
ENSG00000148346,43.56162360097663
ENSG00000171159,1.53289046611861
ENSG00000148337,0.2806062760112822
ENSG00000106976,11.366766554228931
ENSG00000167110,5.8184777044294345
ENSG00000175854,7.009770839111559
ENSG00000167112,0.18023512173928002
ENSG00000272696,-0.2525172369040715
ENSG00000167113,-1.299400968918712
ENSG00000167114,2.1633598174279394
ENSG00000167118,-0.8911329388288319
ENSG00000167123,3.1690265656449106
ENSG00000273186,NaN
ENSG00000136811,0.016131549513538977
ENSG00000225951,NaN
ENSG00000119392,-0.48147531663905757
ENSG00000228395,-0.5739638253665701
ENSG00000197694,0.7087541621539595
ENSG00000280474,1.1234081012056152
ENSG00000280758,NaN
ENSG00000119333,-0.3692604775561698
ENSG00000234705,1.7378737031644884
ENSG00000119335,-1.0911385920074477
ENSG00000160447,0.2819811435822209
ENSG00000160446,-1.2654321289886798
ENSG00000223478,-1.154458473100931
ENSG00000160445,-0.5106611496142068
ENSG00000107021,-0.59576676501462
ENSG00000167136,-1.5036075655050423
ENSG00000198917,-1.3897903161196046
ENSG00000171097,3.745717445541676
ENSG00000136802,0.6298046490422371
ENSG00000175287,2.4050614012072113
ENSG00000175283,-0.887069759755553
ENSG00000095319,-0.8866519064291833
ENSG00000267834,NaN
ENSG00000148341,2.3814723051123603
ENSG00000148343,3.4511639752702887
ENSG00000287234,0.8356936903451664
ENSG00000167130,-0.9963812197078588
ENSG00000095321,39.11223764915213
ENSG00000234055,NaN
ENSG00000119383,-1.2994140825265998
ENSG00000268707,NaN
ENSG00000188483,0.039263062192115485
ENSG00000204055,2.250395496188451
ENSG00000224307,0.1914608497103868
ENSG00000179082,-1.7142492100101392
ENSG00000233901,-1.2622953932587724
ENSG00000230676,NaN
ENSG00000204054,-0.8393246977459636
ENSG00000261334,NaN
ENSG00000227619,-1.0191160844815679
ENSG00000148335,-1.4099961156081977
ENSG00000179058,NaN
ENSG00000148331,-1.6158003494877062
ENSG00000136816,-0.4733227794276943
ENSG00000136827,-1.2641066021904335
ENSG00000136819,-0.18505752360223035
ENSG00000136878,4.546711787289707
ENSG00000288956,-1.6155695825034697
ENSG00000187239,-0.8011387843243958
ENSG00000288924,-0.9569607833801527
ENSG00000230684,-0.9254861183526352
ENSG00000270755,-1.332391106426663
ENSG00000289226,1.7931238974583057
ENSG00000148358,-0.5530417807158038
ENSG00000196979,NaN
ENSG00000107130,-0.44565384672079167
ENSG00000148357,1.1950196001207256
ENSG00000130707,NaN
ENSG00000107164,-0.7346161769946896
ENSG00000130711,1.2392521418744789
ENSG00000130713,0.4289421687410704
ENSG00000097007,3.0245014193302597
ENSG00000188710,NaN
ENSG00000050555,2.0141750691416918
ENSG00000126878,NaN
ENSG00000126883,-0.6353499893391956
ENSG00000236986,-0.6543632498674248
ENSG00000246851,-0.686760844583029
ENSG00000288727,4.622045522033641
ENSG00000126882,-1.4423088428064634
ENSG00000286547,0.30926034568900285
ENSG00000160539,-1.7753947643960355
ENSG00000289000,1.1727719570776545
ENSG00000288701,-0.4119513686837919
ENSG00000176868,2.5651301918901743
ENSG00000130714,-0.7960091426947866
ENSG00000230289,0.5028735485510871
ENSG00000130717,-1.465599877811126
ENSG00000107263,-0.12075907912956908
ENSG00000160563,0.8095614673297616
ENSG00000196358,3.281565365321551
ENSG00000107290,-0.01898185276233093
ENSG00000125482,0.024698257414354528
ENSG00000188523,-0.45431038413443425
ENSG00000125485,-0.13117553294469123
ENSG00000125484,-1.6173759556009755
ENSG00000165695,1.7553621140468936
ENSG00000165698,-1.6277063093400308
ENSG00000165699,0.9458827709115417
ENSG00000165702,29.47416265368537
ENSG00000288989,0.5810535750822517
ENSG00000148308,2.2686762663198574
ENSG00000170835,7.487812467942524
ENSG00000290769,NaN
ENSG00000160271,1.9470610019987282
ENSG00000148288,-0.5086646976816548
ENSG00000175164,38.08241480452244
ENSG00000148296,-0.20994289323659138
ENSG00000148297,2.770600635102308
ENSG00000148303,-1.151526709530428
ENSG00000148290,-0.22703923150860103
ENSG00000148291,-1.6040515620462978
ENSG00000148248,-0.5010115686345271
ENSG00000198870,-0.8170846404734817
ENSG00000148300,-1.18133273555445
ENSG00000160323,-0.6560222090018712
ENSG00000160325,-0.38872849929767
ENSG00000160326,0.03127924062424074
ENSG00000197859,NaN
ENSG00000123454,0.9233683330867621
ENSG00000225756,6.718447765425916
ENSG00000123453,0.9816325252036682
ENSG00000160293,1.0539527664046453
ENSG00000235106,-0.5850699863197754
ENSG00000169925,1.6188192869260387
ENSG00000273249,-0.7734425370682152
ENSG00000196363,-0.3466129292662017
ENSG00000186350,1.6385395937526037
ENSG00000130635,-0.21547264590931078
ENSG00000085265,5.825588609090626
ENSG00000236403,-0.4480922171752056
ENSG00000130558,0.9990946572594402
ENSG00000227958,0.9876573483019438
ENSG00000225361,2.267748031615836
ENSG00000196422,-2.641765189015092
ENSG00000160345,-0.2168382044909193
ENSG00000122140,-0.01852130606229649
ENSG00000130559,-0.6170580473727639
ENSG00000238058,0.03895285298780213
ENSG00000130560,-0.6633589780650647
ENSG00000148411,1.5158284912171092
ENSG00000260193,-1.1892842355417603
ENSG00000238227,-1.610642891530278
ENSG00000275329,NaN
ENSG00000165661,-0.10121434965729577
ENSG00000260220,1.0783651424121306
ENSG00000160360,-1.5092857647212299
ENSG00000213221,-1.3955023752306548
ENSG00000187796,-1.5561297071206261
ENSG00000165684,-1.199390236734662
ENSG00000165689,-0.910930149252504
ENSG00000165688,-1.2982630834989788
ENSG00000148384,-1.0732147131690666
ENSG00000148396,-1.6699452979713705
ENSG00000196366,1.0877725662506483
ENSG00000148400,0.09408402911928125
ENSG00000237886,-2.5252702472953223
ENSG00000279141,NaN
ENSG00000228401,NaN
ENSG00000172889,36.68300363386513
ENSG00000169692,-0.7947203485185136
ENSG00000165716,0.8874859501435881
ENSG00000233016,0.30728139762377615
ENSG00000187922,1.573225666299473
ENSG00000204001,NaN
ENSG00000244187,2.0583479957863933
ENSG00000213213,-0.5013523440989796
ENSG00000228544,-1.335293901112846
ENSG00000196642,-0.8652573654912197
ENSG00000232434,0.6586623227642776
ENSG00000054148,-1.5966493522579472
ENSG00000288873,NaN
ENSG00000177943,-1.063940316482907
ENSG00000107223,-1.3510450864507613
ENSG00000127191,0.2850025766676716
ENSG00000260190,0.11918742048175154
ENSG00000159069,2.431419605085836
ENSG00000176919,NaN
ENSG00000184925,-2.2884397968379107
ENSG00000107317,37.02038515975886
ENSG00000214402,0.31439969130034867
ENSG00000148362,0.06750387433881223
ENSG00000169583,12.24086638963344
ENSG00000107331,0.4690996300042728
ENSG00000180539,-1.5398409364751329
ENSG00000180549,1.1399360183589058
ENSG00000107281,3.840686064834037
ENSG00000186193,-2.088378230188461
ENSG00000197355,-1.668433344338631
ENSG00000268996,1.6107315517275111
ENSG00000177239,-0.07095282851976024
ENSG00000176978,-1.0581994898151368
ENSG00000176884,NaN
ENSG00000184709,4.600804107383593
ENSG00000185863,NaN
ENSG00000176248,-0.8765242032348746
ENSG00000176101,-1.6197749841867914
ENSG00000176058,-1.039512290582257
ENSG00000187713,-1.804074407553306
ENSG00000188566,-0.9952303303109191
ENSG00000212864,60.70970117548892
ENSG00000188229,3.7356077264995013
ENSG00000188163,0.3051817762181857
ENSG00000275549,NaN
ENSG00000188986,0.7390954752066665
ENSG00000198113,0.38132973253156877
ENSG00000198435,-1.116680213299632
ENSG00000187609,3.853060724641353
ENSG00000188747,-1.2818035715908156
ENSG00000165802,-1.1237227757118904
ENSG00000130653,1.2701139987062782
ENSG00000182154,-0.20644500997788037
ENSG00000148399,-0.8494175019287106
ENSG00000165724,-0.08560237887534122
ENSG00000197070,0.8344999364028749
ENSG00000203993,-0.6760524795569526
ENSG00000181090,-0.43559841172201297
ENSG00000148408,-0.4108074404634442
ENSG00000290588,NaN
ENSG00000237419,NaN
ENSG00000290585,9.396119982601705
ENSG00000015171,0.3753480806050265
ENSG00000151240,1.076577928233385
ENSG00000233021,NaN
ENSG00000107929,-1.2653597117564557
ENSG00000229869,0.9516002612039177
ENSG00000205740,-1.4881515232543343
ENSG00000107937,-1.1269032108937556
ENSG00000148377,-0.6783321191137965
ENSG00000232656,-0.17654556449959152
ENSG00000067064,-0.1041498292475877
ENSG00000047056,0.47957004896894445
ENSG00000229205,0.3273479552859598
ENSG00000185736,-0.4829652115830147
ENSG00000287653,NaN
ENSG00000235281,NaN
ENSG00000273001,NaN
ENSG00000067057,0.23136494363437302
ENSG00000107959,-0.2886478103779747
ENSG00000237399,2.430283844951962
ENSG00000233321,-0.16398408717828827
ENSG00000289994,NaN
ENSG00000229672,NaN
ENSG00000228353,NaN
ENSG00000067082,0.6914928533238786
ENSG00000288755,-0.8214398312756465
ENSG00000287175,0.3422701476201338
ENSG00000227101,NaN
ENSG00000236990,-1.4531350494684085
ENSG00000287023,NaN
ENSG00000165568,-1.2948978757354987
ENSG00000187134,0.2059382503909848
ENSG00000151632,-0.8103459005968732
ENSG00000196139,3.8356061900978675
ENSG00000264006,3.3831279910512735
ENSG00000231039,NaN
ENSG00000224034,NaN
ENSG00000291045,0.08569001668943421
ENSG00000173848,0.15591510058572394
ENSG00000205488,NaN
ENSG00000287566,NaN
ENSG00000287235,0.38306217784281266
ENSG00000196372,-1.6252524539770679
ENSG00000108021,0.10451662668584501
ENSG00000226647,1.4262166887143601
ENSG00000057608,-0.7123009314307368
ENSG00000272764,-0.14139640120835445
ENSG00000134461,0.028915450612384562
ENSG00000134452,-0.15604352508061384
ENSG00000232807,-0.7858189629246619
ENSG00000134470,0.0054546740523936516
ENSG00000134460,8.23640982355233
ENSG00000229664,3.09687555463736
ENSG00000134453,-1.3436366873868197
ENSG00000170525,1.2827486777738488
ENSG00000213994,-1.1568766411000926
ENSG00000215244,1.6881492131075222
ENSG00000212743,3.9476748028959197
ENSG00000065675,3.990584790818929
ENSG00000288915,16.885748826407088
ENSG00000237943,2.5734275092049788
ENSG00000225948,-0.850586685760404
ENSG00000238266,NaN
ENSG00000287277,9.23809311502483
ENSG00000291288,NaN
ENSG00000198879,1.5196158641162665
ENSG00000289239,NaN
ENSG00000232591,-18.93679455406004
ENSG00000123243,3.90973950081293
ENSG00000151655,0.1294226719385103
ENSG00000151657,0.3830079268586237
ENSG00000165629,-1.1763727535235202
ENSG00000165632,0.17722853135297575
ENSG00000107485,9.46560077692363
ENSG00000197308,1.0686454831657324
ENSG00000226990,1.3563797983107038
ENSG00000234752,NaN
ENSG00000270111,NaN
ENSG00000225383,NaN
ENSG00000048740,-1.0698977137932886
ENSG00000230322,NaN
ENSG00000181800,NaN
ENSG00000148429,3.1740888651713317
ENSG00000271046,-0.9077597990999686
ENSG00000134463,-2.1401034743052096
ENSG00000148426,7.1472298598095
ENSG00000225778,0.19378490443798582
ENSG00000151461,-0.7871437291653088
ENSG00000181192,1.091699975248072
ENSG00000065665,0.8517280135297798
ENSG00000165609,-0.6903228648018597
ENSG00000151465,-0.6418519579999328
ENSG00000228302,-0.6955549521930764
ENSG00000183049,0.5786988176169482
ENSG00000285994,0.9854624087713587
ENSG00000285520,NaN
ENSG00000151468,-0.7919374241931024
ENSG00000123240,2.2873176464097074
ENSG00000065328,14.0265958803099
ENSG00000107537,-0.9857611395403337
ENSG00000086475,-0.5507326279719638
ENSG00000289585,-0.8540681205477578
ENSG00000233256,NaN
ENSG00000165626,-0.752854641633082
ENSG00000165630,-0.746723108922577
ENSG00000151474,3.6935551954845103
ENSG00000273474,0.2398201502982418
ENSG00000234091,NaN
ENSG00000229751,9.580445319728923
ENSG00000065809,0.19895259687115863
ENSG00000236495,NaN
ENSG00000185267,0.35453237128913795
ENSG00000284024,1.1550751562665498
ENSG00000187522,-0.6020389510951863
ENSG00000272853,-1.2559585905592963
ENSG00000152455,1.438358522655228
ENSG00000152457,-0.5826856814038838
ENSG00000197889,-0.9033526913420613
ENSG00000152463,NaN
ENSG00000176244,-2.731215135869742
ENSG00000176236,-2.2059110747957904
ENSG00000152464,-0.14793047801511044
ENSG00000152465,2.2647733482930485
ENSG00000148468,0.8274220651803879
ENSG00000232739,NaN
ENSG00000077943,-0.6616483944686058
ENSG00000148481,-0.030881818124676146
ENSG00000226140,NaN
ENSG00000165983,0.8622983186696684
ENSG00000165985,-0.1363923793049269
ENSG00000287925,0.43684606788448044
ENSG00000148484,5.757530096992458
ENSG00000225213,NaN
ENSG00000107611,1.9434488641623369
ENSG00000107614,-0.36562206499778027
ENSG00000229124,6.078851152486112
ENSG00000026025,0.6846754649153726
ENSG00000234961,-1.1918124312777671
ENSG00000148488,7.62273861251417
ENSG00000204832,0.2926012139267154
ENSG00000165996,0.2094593109508897
ENSG00000260589,-0.6851775514147553
ENSG00000136738,3.643609462617298
ENSG00000229190,NaN
ENSG00000148483,1.1595316352770406
ENSG00000260314,-2.2169726446689575
ENSG00000165995,0.9489220991382115
ENSG00000235020,NaN
ENSG00000240291,2.557670039010484
ENSG00000225527,NaN
ENSG00000241058,3.1302259571858366
ENSG00000165997,-0.2398743506259868
ENSG00000204740,-0.05605843810036095
ENSG00000233968,4.746566091774733
ENSG00000285852,43.712833458512605
ENSG00000120594,5.4636861863683155
ENSG00000238246,2.764837186898648
ENSG00000287613,-3.375643361413895
ENSG00000078114,0.46207094654732794
ENSG00000180592,3.2397523674067936
ENSG00000078403,0.5194448502383348
ENSG00000286881,NaN
ENSG00000289528,-0.6288522829083532
ENSG00000136770,2.7096026866174188
ENSG00000279623,-1.2947894113208736
ENSG00000286832,NaN
ENSG00000261671,NaN
ENSG00000148444,-1.0937255592135096
ENSG00000168283,0.34100597270264377
ENSG00000272516,NaN
ENSG00000271981,NaN
ENSG00000272366,-0.6509690623368859
ENSG00000077327,-0.346905179875035
ENSG00000150867,0.5971943480750788
ENSG00000165309,23.574451063966773
ENSG00000286924,6.653496794545784
ENSG00000148450,-1.2502600173034768
ENSG00000287124,4.549357166459309
ENSG00000165312,1.788528536359231
ENSG00000120549,-1.8957206102073902
ENSG00000107863,5.038368303143041
ENSG00000099256,0.8032887813746825
ENSG00000273107,NaN
ENSG00000151023,30.56344073112483
ENSG00000185875,-0.5571902941227552
ENSG00000231422,NaN
ENSG00000151025,1.102541611138325
ENSG00000280809,NaN
ENSG00000095777,-1.0245508801861396
ENSG00000136750,NaN
ENSG00000289350,NaN
ENSG00000077420,-0.9285735116486074
ENSG00000290444,-0.29399271839151286
ENSG00000148459,2.01024315382569
ENSG00000136754,-0.4288072918456173
ENSG00000290706,NaN
ENSG00000107890,1.183034651745669
ENSG00000136758,0.2498516238170371
ENSG00000120539,1.1838606761605066
ENSG00000107897,0.6294009398175525
ENSG00000262412,12.489185364076093
ENSG00000290843,0.9217976346682111
ENSG00000099246,-0.9425139239834779
ENSG00000285737,1.8597444145758646
ENSG00000150051,-0.767668272046138
ENSG00000169126,26.863288357987702
ENSG00000233472,NaN
ENSG00000150054,0.8581578501389919
ENSG00000286413,-0.6704942965194488
ENSG00000282996,-0.056271466230341786
ENSG00000237128,-2.1428368089552876
ENSG00000254635,-0.10124886507653778
ENSG00000095787,-0.7838249800968049
ENSG00000095739,8.361008741010464
ENSG00000232624,0.8349406256855625
ENSG00000287402,NaN
ENSG00000291093,-0.4603084718078608
ENSG00000197321,2.68037807337277
ENSG00000165757,0.40007780325949
ENSG00000259994,0.6895344865996101
ENSG00000107951,-0.5966723828711695
ENSG00000285824,2.259591717316613
ENSG00000289874,-0.10331037988810468
ENSG00000107968,0.3023399127243889
ENSG00000289898,1.1535780960433888
ENSG00000287420,0.32979254430271054
ENSG00000183621,2.7583225364774235
ENSG00000272914,NaN
ENSG00000287564,1.3999528761544264
ENSG00000272381,0.1965794541367018
ENSG00000237036,0.32404575989311374
ENSG00000148516,2.157207057516427
ENSG00000286694,NaN
ENSG00000237797,-1.3324836386509014
ENSG00000289412,-0.5653610658158941
ENSG00000165322,0.920791131979492
ENSG00000170759,-1.6200200755233984
ENSG00000120616,-0.07303768013015051
ENSG00000226842,NaN
ENSG00000233825,-1.5957100129304835
ENSG00000229327,-0.11001792104127454
